antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset(['frozen vegetables']),"frozenset(['mineral water', 'nan', 'shrimp'])",0.09532062391681109,0.023463538194907346,0.007199040127982935,0.07552447552447553,3.218801652892562,0.00496248102794844,1.0563140244941622
frozenset(['shrimp']),"frozenset(['mineral water', 'frozen vegetables', 'nan'])",0.07145713904812692,0.03572856952406346,0.007199040127982935,0.1007462686567164,2.8197677656493645,0.004645978767511263,1.0723018396993818
"frozenset(['pancakes', 'nan'])",frozenset(['whole wheat rice']),0.09505399280095987,0.058525529929342755,0.006932409012131715,0.0729312762973352,1.2461446549118709,0.0013693237115556074,1.0155390274740976
"frozenset(['whole wheat rice', 'nan'])",frozenset(['pancakes']),0.058525529929342755,0.09505399280095987,0.006932409012131715,0.1184510250569476,1.2461446549118709,0.0013693237115556074,1.026540819535862
frozenset(['pancakes']),"frozenset(['whole wheat rice', 'nan'])",0.09505399280095987,0.058525529929342755,0.006932409012131715,0.0729312762973352,1.2461446549118709,0.0013693237115556074,1.0155390274740976
frozenset(['whole wheat rice']),"frozenset(['pancakes', 'nan'])",0.058525529929342755,0.09505399280095987,0.006932409012131715,0.1184510250569476,1.2461446549118709,0.0013693237115556074,1.026540819535862
"frozenset(['nan', 'ham'])",frozenset(['french fries']),0.026529796027196375,0.1709105452606319,0.005599253432875617,0.21105527638190955,1.2348873854451667,0.0010650315282141384,1.0508840859435304
"frozenset(['nan', 'french fries'])",frozenset(['ham']),0.1709105452606319,0.026529796027196375,0.005599253432875617,0.0327613104524181,1.2348873854451665,0.0010650315282141384,1.006442581849302
frozenset(['ham']),"frozenset(['nan', 'french fries'])",0.026529796027196375,0.1709105452606319,0.005599253432875617,0.21105527638190955,1.2348873854451667,0.0010650315282141384,1.0508840859435304
frozenset(['french fries']),"frozenset(['nan', 'ham'])",0.1709105452606319,0.026529796027196375,0.005599253432875617,0.0327613104524181,1.2348873854451665,0.0010650315282141384,1.006442581849302
"frozenset(['whole wheat rice', 'nan'])",frozenset(['cooking oil']),0.058525529929342755,0.0510598586855086,0.005465937874950006,0.09339407744874714,1.8291095951515726,0.002477632587263261,1.0466952815001551
"frozenset(['nan', 'cooking oil'])",frozenset(['whole wheat rice']),0.0510598586855086,0.058525529929342755,0.005465937874950006,0.10704960835509138,1.8291095951515728,0.002477632587263261,1.0543412925060285
frozenset(['whole wheat rice']),"frozenset(['nan', 'cooking oil'])",0.058525529929342755,0.0510598586855086,0.005465937874950006,0.09339407744874714,1.8291095951515726,0.002477632587263261,1.0466952815001551
frozenset(['cooking oil']),"frozenset(['whole wheat rice', 'nan'])",0.0510598586855086,0.058525529929342755,0.005465937874950006,0.10704960835509138,1.8291095951515728,0.002477632587263261,1.0543412925060285
"frozenset(['frozen vegetables', 'nan'])",frozenset(['tomatoes']),0.09532062391681109,0.06839088121583789,0.0161311825089988,0.1692307692307692,2.4744639376218323,0.009612121041284616,1.1213813466846394
"frozenset(['nan', 'tomatoes'])",frozenset(['frozen vegetables']),0.06839088121583789,0.09532062391681109,0.0161311825089988,0.23586744639376217,2.4744639376218323,0.009612121041284616,1.1839298977823367
frozenset(['frozen vegetables']),"frozenset(['nan', 'tomatoes'])",0.09532062391681109,0.06839088121583789,0.0161311825089988,0.1692307692307692,2.4744639376218323,0.009612121041284616,1.1213813466846394
frozenset(['tomatoes']),"frozenset(['frozen vegetables', 'nan'])",0.06839088121583789,0.09532062391681109,0.0161311825089988,0.23586744639376217,2.4744639376218323,0.009612121041284616,1.1839298977823367
"frozenset(['pancakes', 'nan'])",frozenset(['turkey']),0.09505399280095987,0.06252499666711105,0.009598720170643914,0.10098176718092566,1.6150623360855512,0.0036554695875683,1.0427764077634163
"frozenset(['turkey', 'nan'])",frozenset(['pancakes']),0.06252499666711105,0.09505399280095987,0.009598720170643914,0.1535181236673774,1.6150623360855512,0.0036554695875683,1.069067197421536
frozenset(['pancakes']),"frozenset(['turkey', 'nan'])",0.09505399280095987,0.06252499666711105,0.009598720170643914,0.10098176718092566,1.6150623360855512,0.0036554695875683,1.0427764077634163
frozenset(['turkey']),"frozenset(['pancakes', 'nan'])",0.06252499666711105,0.09505399280095987,0.009598720170643914,0.1535181236673774,1.6150623360855512,0.0036554695875683,1.069067197421536
frozenset(['fresh tuna']),frozenset(['milk']),0.022263698173576856,0.12958272230369283,0.004799360085321957,0.2155688622754491,1.6635617653581727,0.0019143694674421136,1.1096159188952923
frozenset(['milk']),frozenset(['fresh tuna']),0.12958272230369283,0.022263698173576856,0.004799360085321957,0.037037037037037035,1.6635617653581725,0.0019143694674421136,1.0153415442043625
"frozenset(['escalope', 'nan', 'mineral water'])",frozenset(['chocolate']),0.017064391414478068,0.1638448206905746,0.005599253432875617,0.32812500000000006,2.00265713995118,0.0028033412813766767,1.2445100343210052
"frozenset(['escalope', 'nan', 'chocolate'])",frozenset(['mineral water']),0.01759765364618051,0.23836821757099053,0.005599253432875617,0.3181818181818182,1.3348332316453122,0.0014045320998039264,1.1170599475625471
"frozenset(['mineral water', 'nan', 'chocolate'])",frozenset(['escalope']),0.05265964538061592,0.0793227569657379,0.005599253432875617,0.10632911392405063,1.3404616530156366,0.001422145180447078,1.0302195778995284
"frozenset(['escalope', 'nan'])","frozenset(['mineral water', 'chocolate'])",0.0793227569657379,0.05265964538061592,0.005599253432875617,0.07058823529411765,1.3404616530156366,0.001422145180447078,1.0192902549702234
"frozenset(['escalope', 'mineral water'])","frozenset(['nan', 'chocolate'])",0.017064391414478068,0.1638448206905746,0.005599253432875617,0.32812500000000006,2.00265713995118,0.0028033412813766767,1.2445100343210052
"frozenset(['escalope', 'chocolate'])","frozenset(['mineral water', 'nan'])",0.01759765364618051,0.23823490201306494,0.005599253432875617,0.3181818181818182,1.335580200437503,0.0014068781408179479,1.1172554770475047
"frozenset(['mineral water', 'nan'])","frozenset(['escalope', 'chocolate'])",0.23823490201306494,0.01759765364618051,0.005599253432875617,0.023503077783995522,1.335580200437503,0.0014068781408179479,1.0060475604207881
"frozenset(['nan', 'chocolate'])","frozenset(['escalope', 'mineral water'])",0.1638448206905746,0.017064391414478068,0.005599253432875617,0.03417412530512612,2.00265713995118,0.0028033412813766767,1.0177151330679077
"frozenset(['mineral water', 'chocolate'])","frozenset(['escalope', 'nan'])",0.05265964538061592,0.0793227569657379,0.005599253432875617,0.10632911392405063,1.3404616530156366,0.001422145180447078,1.0302195778995284
frozenset(['escalope']),"frozenset(['mineral water', 'nan', 'chocolate'])",0.0793227569657379,0.05265964538061592,0.005599253432875617,0.07058823529411765,1.3404616530156366,0.001422145180447078,1.0192902549702234
frozenset(['mineral water']),"frozenset(['escalope', 'nan', 'chocolate'])",0.23836821757099053,0.01759765364618051,0.005599253432875617,0.02348993288590604,1.3348332316453122,0.0014045320998039264,1.0060340179155953
frozenset(['chocolate']),"frozenset(['escalope', 'nan', 'mineral water'])",0.1638448206905746,0.017064391414478068,0.005599253432875617,0.03417412530512612,2.00265713995118,0.0028033412813766767,1.0177151330679077
"frozenset(['soup', 'mineral water', 'nan'])",frozenset(['chocolate']),0.023063591521130515,0.1638448206905746,0.005599253432875617,0.24277456647398846,1.4817347625072312,0.0018204034156153307,1.104235465805577
"frozenset(['soup', 'nan', 'chocolate'])",frozenset(['mineral water']),0.010131982402346354,0.23836821757099053,0.005599253432875617,0.5526315789473685,2.3183945602260687,0.0031841108471676737,1.7024710430766097
"frozenset(['mineral water', 'nan', 'chocolate'])",frozenset(['soup']),0.05265964538061592,0.05052659645380616,0.005599253432875617,0.10632911392405063,2.1044186900905113,0.0029385407813286983,1.0624419104837013
"frozenset(['soup', 'mineral water'])","frozenset(['nan', 'chocolate'])",0.023063591521130515,0.1638448206905746,0.005599253432875617,0.24277456647398846,1.4817347625072312,0.0018204034156153307,1.104235465805577
"frozenset(['soup', 'nan'])","frozenset(['mineral water', 'chocolate'])",0.05052659645380616,0.05265964538061592,0.005599253432875617,0.11081794195250659,2.1044186900905113,0.0029385407813286983,1.0654065115749156
"frozenset(['soup', 'chocolate'])","frozenset(['mineral water', 'nan'])",0.010131982402346354,0.23823490201306494,0.005599253432875617,0.5526315789473685,2.3196919270756635,0.003185461598054535,1.7027690425590314
"frozenset(['mineral water', 'nan'])","frozenset(['soup', 'chocolate'])",0.23823490201306494,0.010131982402346354,0.005599253432875617,0.023503077783995522,2.3196919270756635,0.003185461598054535,1.0136929211730699
"frozenset(['mineral water', 'chocolate'])","frozenset(['soup', 'nan'])",0.05265964538061592,0.05052659645380616,0.005599253432875617,0.10632911392405063,2.1044186900905113,0.0029385407813286983,1.0624419104837013
"frozenset(['nan', 'chocolate'])","frozenset(['soup', 'mineral water'])",0.1638448206905746,0.023063591521130515,0.005599253432875617,0.03417412530512612,1.4817347625072315,0.0018204034156153307,1.011503661348383
frozenset(['soup']),"frozenset(['mineral water', 'nan', 'chocolate'])",0.05052659645380616,0.05265964538061592,0.005599253432875617,0.11081794195250659,2.1044186900905113,0.0029385407813286983,1.0654065115749156
frozenset(['mineral water']),"frozenset(['soup', 'nan', 'chocolate'])",0.23836821757099053,0.010131982402346354,0.005599253432875617,0.02348993288590604,2.3183945602260687,0.0031841108471676737,1.0136792757529236
frozenset(['chocolate']),"frozenset(['soup', 'mineral water', 'nan'])",0.1638448206905746,0.023063591521130515,0.005599253432875617,0.03417412530512612,1.4817347625072315,0.0018204034156153307,1.011503661348383
"frozenset(['herb & pepper', 'nan'])",frozenset(['ground beef']),0.04946007199040128,0.09825356619117451,0.015997866951073192,0.3234501347708895,3.2919938411349285,0.011138238493944044,1.3328602667054752
"frozenset(['nan', 'ground beef'])",frozenset(['herb & pepper']),0.09825356619117451,0.04946007199040128,0.015997866951073192,0.1628222523744912,3.291993841134928,0.011138238493944044,1.1354099302156795
frozenset(['herb & pepper']),"frozenset(['nan', 'ground beef'])",0.04946007199040128,0.09825356619117451,0.015997866951073192,0.3234501347708895,3.2919938411349285,0.011138238493944044,1.3328602667054752
frozenset(['ground beef']),"frozenset(['herb & pepper', 'nan'])",0.09825356619117451,0.04946007199040128,0.015997866951073192,0.1628222523744912,3.291993841134928,0.011138238493944044,1.1354099302156795
"frozenset(['escalope', 'nan'])",frozenset(['french fries']),0.0793227569657379,0.1709105452606319,0.01639781362485002,0.20672268907563024,1.2095373562841674,0.0028407179802591685,1.0451445456989914
"frozenset(['nan', 'french fries'])",frozenset(['escalope']),0.1709105452606319,0.0793227569657379,0.01639781362485002,0.09594383775351015,1.2095373562841674,0.0028407179802591685,1.0183850091198654
frozenset(['escalope']),"frozenset(['nan', 'french fries'])",0.0793227569657379,0.1709105452606319,0.01639781362485002,0.20672268907563024,1.2095373562841674,0.0028407179802591685,1.0451445456989914
frozenset(['french fries']),"frozenset(['escalope', 'nan'])",0.1709105452606319,0.0793227569657379,0.01639781362485002,0.09594383775351015,1.2095373562841674,0.0028407179802591685,1.0183850091198654
frozenset(['chicken']),frozenset(['whole wheat rice']),0.05999200106652446,0.058525529929342755,0.005465937874950006,0.0911111111111111,1.5567754998734495,0.0019548742210099665,1.0358521064347084
frozenset(['whole wheat rice']),frozenset(['chicken']),0.058525529929342755,0.05999200106652446,0.005465937874950006,0.09339407744874714,1.5567754998734495,0.0019548742210099665,1.0368429937984818
frozenset(['cereals']),frozenset(['chocolate']),0.025729902679642713,0.1638448206905746,0.005599253432875617,0.21761658031088085,1.3281871187240986,0.0013835421419436215,1.068728143090855
frozenset(['chocolate']),frozenset(['cereals']),0.1638448206905746,0.025729902679642713,0.005599253432875617,0.03417412530512612,1.3281871187240986,0.0013835421419436215,1.0087430072508163
"frozenset(['nan', 'milk', 'french fries'])",frozenset(['chocolate']),0.023730169310758567,0.1638448206905746,0.007332355685908546,0.3089887640449438,1.8858622612702387,0.003444290350230332,1.2100457066429082
"frozenset(['nan', 'milk', 'chocolate'])",frozenset(['french fries']),0.03212904946007199,0.1709105452606319,0.007332355685908546,0.2282157676348548,1.3352936607090842,0.0018411623239818313,1.074250315011762
"frozenset(['nan', 'french fries', 'chocolate'])",frozenset(['milk']),0.03439541394480736,0.12958272230369283,0.007332355685908546,0.21317829457364343,1.645113567486522,0.0028753043121780095,1.106244618944075
"frozenset(['nan', 'milk'])","frozenset(['french fries', 'chocolate'])",0.12958272230369283,0.03439541394480736,0.007332355685908546,0.0565843621399177,1.645113567486522,0.0028753043121780095,1.0235198011402915
"frozenset(['milk', 'french fries'])","frozenset(['nan', 'chocolate'])",0.023730169310758567,0.1638448206905746,0.007332355685908546,0.3089887640449438,1.8858622612702387,0.003444290350230332,1.2100457066429082
"frozenset(['milk', 'chocolate'])","frozenset(['nan', 'french fries'])",0.03212904946007199,0.1709105452606319,0.007332355685908546,0.2282157676348548,1.3352936607090842,0.0018411623239818313,1.074250315011762
"frozenset(['nan', 'french fries'])","frozenset(['milk', 'chocolate'])",0.1709105452606319,0.03212904946007199,0.007332355685908546,0.04290171606864275,1.3352936607090842,0.0018411623239818313,1.0112555489748882
"frozenset(['nan', 'chocolate'])","frozenset(['milk', 'french fries'])",0.1638448206905746,0.023730169310758567,0.007332355685908546,0.044751830756712775,1.8858622612702387,0.003444290350230332,1.022006492263269
"frozenset(['french fries', 'chocolate'])","frozenset(['nan', 'milk'])",0.03439541394480736,0.12958272230369283,0.007332355685908546,0.21317829457364343,1.645113567486522,0.0028753043121780095,1.106244618944075
frozenset(['milk']),"frozenset(['nan', 'french fries', 'chocolate'])",0.12958272230369283,0.03439541394480736,0.007332355685908546,0.0565843621399177,1.645113567486522,0.0028753043121780095,1.0235198011402915
frozenset(['french fries']),"frozenset(['nan', 'milk', 'chocolate'])",0.1709105452606319,0.03212904946007199,0.007332355685908546,0.04290171606864275,1.3352936607090842,0.0018411623239818313,1.0112555489748882
frozenset(['chocolate']),"frozenset(['nan', 'milk', 'french fries'])",0.1638448206905746,0.023730169310758567,0.007332355685908546,0.044751830756712775,1.8858622612702387,0.003444290350230332,1.022006492263269
frozenset(['parmesan cheese']),frozenset(['eggs']),0.01986401813091588,0.17970937208372217,0.004532728969470737,0.22818791946308722,1.269760818911437,0.0009629787441041717,1.0628113353002209
frozenset(['eggs']),frozenset(['parmesan cheese']),0.17970937208372217,0.01986401813091588,0.004532728969470737,0.02522255192878338,1.269760818911437,0.0009629787441041717,1.0054971868793954
